,TAG,A_431FM1_FI,B_431FM2_FI,C_431BE1_JT,D_471FN1_FT01,E_471FN2_FT01,F_471FN3_FT01,G_471FN4_FT01,H_471FN5_FT01,I_471FN6_FT01,J_471FN7_FT01,K_471CLNKR_TT,L_SPC_COOLING_AIR,F_451PC1_TT04,G_461KL1_TT01,H_461KL1_PYRO_MTR,I_Kiln RPM,J_461KL1_IZ,K_461KL1_JZ_EM,E _471FN2_PT01,F_471FN3_PT01,G_471FN4_PT01,H_471FN5_PT01,I_471FN6_PT01,J_471FN7_PT01
0,TAG DES,Kiln Feed,Kiln Feed,Kiln Feed BE KW,COOLER FAN-1 FOLW,COOLER FAN-2 FOLW,COOLER FAN-3 FOLW,COOLER FAN-4 FOLW,COOLER FAN-5 FOLW,COOLER FAN-6 FOLW,COOLER FAN-7 FOLW,CLINKER TEMP,SP COOLER AIR,TERITIARY AIR TEMP,Kiln I/L Temp,BURNING ZONE TEMP,Kiln rpm,Kiln current,kiln M.DRIVE POWER,COOLER FAN-2 PRESSURE,COOLER FAN-3 PRESSURE,COOLER FAN-4 PRESSURE,COOLER FAN-5 PRESSURE,COOLER FAN-6 PRESSURE,COOLER FAN-7 PRESSURE
1,UNIT,TPH,TPH,Kw,m³/min,m³/min,m³/min,m³/min,m³/min,m³/min,m³/min,°C,kg Air/Kg CLK,°C,°C,°C,rpm,A,Kw,mmWc,mmWc,mmWc,mmWc,mmWc,mmWc
4165,21-11-2019 11:00,300.8,0,105.7,114.7,156.6,309.3,257.5,161.3,292.4,0,48.6,0,53.4,46.9,0,0,0.6,2.1,12.1,15.5,3.5,37.5,-8.4,13.6
4166,21-11-2019 12:00,301,0,105.6,113.9,158.9,311.6,255.9,159.2,292.2,0,49.9,0,50.2,52.3,0,0,0.6,2.1,12.7,15.4,3.5,36.7,-7.9,14
4167,21-11-2019 13:00,300.9,0,105.6,112.5,156.4,312.7,253,156.5,290.6,0,51,0,50.2,53.1,0,0,0.6,2.1,12.7,15.6,3.5,35.3,-7.6,14.2
4168,21-11-2019 14:00,225.8,1.6,86.9,113.9,158.6,313.9,250.6,154.5,286.2,0,51.8,0,49.6,49.3,0,0,0.6,2.1,12.8,15.6,3.6,35.5,-7.2,14.8
4381,30-11-2019 11:00,80.4,75.6,78.7,112,148.8,292.3,252.6,163.1,279.4,1.6,44,0,46.2,26.9,0,0,0,0,11.8,15.9,3.8,39.7,-8.9,14.2
4382,30-11-2019 12:00,140.3,140.2,106.8,109.7,148.6,293.1,252.7,162.9,281.3,0,44.5,0,36.9,27.2,0,0,0,0,11.6,16,3.8,39.9,-8.8,14.4
4383,30-11-2019 13:00,115.1,105.4,84.1,109.7,149.2,293.8,252.8,161.6,281.1,0,45.1,0,43.5,27.9,0,0,0,0,11.4,16.1,3.9,39.6,-8.7,14.4
4388,30-11-2019 18:00,219.3,0,87.9,109.9,149.9,292.6,249,160.5,273.6,0,45.9,0,29.1,26.4,0,0,0,0,12.3,16,4,38.1,-8.3,14.4
4389,30-11-2019 19:00,251.2,0,97.3,112.3,149.4,291.6,249.4,161.9,273.8,0,45.3,0,27.2,25.7,0,0,0,0,11.7,16,4,38,-8.7,14.3
4390,30-11-2019 20:00,251.5,0,96.9,109.1,149.4,290.5,250,161.5,274.1,0,44.8,0,26.7,25.2,0,0,0,0,11.4,16,4,38.7,-8.7,14.4
4391,30-11-2019 21:00,251.4,0,96.1,105.2,149.4,290.2,250.7,161.5,276.1,0,44.6,0,31.4,25.4,0,0,0,0,11.3,15.9,3.9,39.6,-8.8,14.4
4392,30-11-2019 22:00,251.4,0,96.2,104.6,148.9,291.6,251.3,162.3,277.2,0,44.7,0,28.6,25.5,0,0,0,0,11.3,16,3.9,39.8,-8.8,14.5
4393,30-11-2019 23:00,251.6,0,96,106,149.3,291.3,251.4,161.5,278.1,0,44.7,0,27.8,25.7,0,0,0,0,11.3,16,4,39.4,-8.7,14.5
4394,12-01-2019 00:00,251.5,0,96,106.1,149.2,290.9,251.6,161.7,277.1,0,44.7,0,27.5,25.7,0,0,0,0,11.3,16,4,39,-8.7,14.5
4395,12-01-2019 01:00,251.6,0,96,106,149.3,291,251.5,161.6,277.8,0,44.7,0,27.3,25.6,0,0,0,0,11.3,16,4,39.1,-8.7,14.5
4396,12-01-2019 02:00,251.3,0,95.9,108.3,149.2,291,250.9,162.5,275.7,0,44.6,0,27.7,25.6,662.5,0,0,0,11.2,16,3.9,39.2,-8.7,14.5
4397,12-01-2019 03:00,251.3,0,95.8,105.2,149.2,291.1,252.3,162.7,273.7,0,44.4,0,27.3,25.3,750,0,0,0,11.3,15.9,3.9,39.5,-8.9,14.5
4398,12-01-2019 04:00,251.5,0,95.7,106.1,149.4,290.6,251.3,162.8,276.6,0,44.2,0,49.4,42.6,755.1,0,0,0,11.4,15.9,3.8,39.2,-8.8,14.4
4399,12-01-2019 05:00,251.3,0,95.8,107.2,149.5,290.9,250.9,164.2,274.8,0,43.9,0,141.5,96.4,750,0,0,0,11.7,15.8,3.8,39.4,-8.9,14.1
4400,12-01-2019 06:00,251.3,0,96.1,110.2,149.1,291.6,252.2,165.8,274.4,0,44,0,147.3,104.3,750,0,0,0,11.9,15.8,3.8,39.6,-9,14.1
4401,12-01-2019 07:00,251.5,0,96.7,108.7,149,292,253.4,165.3,274,0,44.1,0,150.1,89.2,750,0,0,0,11.7,15.9,3.7,39.5,-9.1,14.3
4402,12-01-2019 08:00,251.2,0,96.3,106.9,149.6,291.7,253.4,164.1,277.3,0,44.4,0,152.7,103.2,750,0,0,0,11.5,16,3.8,39.4,-9,14.3
4403,12-01-2019 09:00,251.2,0,96.1,107.6,149.8,292.3,253,162.8,280.3,0,45.1,0,167.9,112.6,750,0,0,0,11.4,16.1,3.9,39.4,-8.8,14.4
4404,12-01-2019 10:00,251.5,0,96.2,110.1,150,293.6,253.9,163.4,281.8,0,46,0,144.3,110.1,750,0,0,0,12,16.1,4,39.2,-8.6,14.6
4405,12-01-2019 11:00,251.4,0,95.7,108,150.3,295.7,253.5,162,282.4,0,46.8,0,232.8,143.3,750,0,0,0,12.5,16.2,4,38.8,-8.5,14.7
4406,12-01-2019 12:00,251.4,0,95.6,109.6,150.4,298.7,253.3,161,283.6,0,47.5,0,270.4,179.5,750,0,0,0,12.3,16.3,3.9,38.8,-8.3,14.9
4407,12-01-2019 13:00,251.2,0,95.5,108.8,150.7,300.3,252.7,159.4,282.8,0,48.4,0,277.3,182.4,750,0,0,0,12.5,16.2,4,38.1,-8.1,14.9
4408,12-01-2019 14:00,251.3,0,95.5,106.5,151.3,301.2,251.1,157.5,282.2,0,49,0,281.3,177.4,750,0,0,0,12.9,16.3,4,37.5,-7.9,15
4409,12-01-2019 15:00,251.2,0,95.6,106.2,151.2,302.6,249.9,157.9,281.3,0,49.4,0,304.2,177.8,750,0,0,0,13.3,16.3,4,37.3,-7.8,15.1
4410,12-01-2019 16:00,251.5,0,95.4,106.5,151.2,301.3,248.3,158.5,279.2,0,49.2,0,326.7,181.8,750,0,0,0,13.3,16.3,4.1,37.2,-7.9,15.1
4411,12-01-2019 17:00,251.2,0,95.7,109.4,151.4,300.6,247.2,159.1,274.2,0,48.4,0,319,190.9,750,0,0,0,13,16.1,4.1,37,-7.9,14.9
4412,12-01-2019 18:00,251.4,0,96.6,111.3,151.2,296.7,247.9,159.1,271.3,0,47.3,0,245.1,166.6,753.1,0,0,0,12.3,16,4,36.8,-8,14.5
4413,12-01-2019 19:00,251.1,0,96.2,109,150.7,294.9,250.5,160.8,270.2,0,46.6,0,270.5,181.1,755,0,0.2,1.3,12.3,16.1,3.9,38,-8.2,14.5
4414,12-01-2019 20:00,251.4,0,96.2,106.9,150.2,293.2,252,160.6,272.4,0,46,0,340.5,193.6,750,0,0.4,2.5,12.6,16,3.9,38.3,-8.5,14.6
4415,12-01-2019 21:00,251.3,0,95.6,108.3,149.9,291.9,252.3,160.5,274.1,0,45.5,0,294.8,186.7,750,0,0.4,2.4,12.3,16,3.9,38.2,-8.7,14.5
4416,12-01-2019 22:00,251.3,0,95.8,109.8,149.8,291.3,252.9,161.1,273.7,0,45.1,0,307.5,197.1,750,0,0.4,2.4,12,16,3.9,38.6,-8.7,14.4
4417,12-01-2019 23:00,251.3,0,95.5,109.3,149.6,290.9,253.6,162.4,274.8,0,44.8,0,333.6,190.6,750,0,0.4,2.4,11.7,16.1,3.8,39,-8.8,14.4
4418,12-02-2019 00:00,251,0,95.4,109.6,149.8,290.9,254.1,162.3,276,0,44.6,0,434.7,203.8,766,0,0.4,2.5,11.7,16,3.8,39.4,-8.7,14.4
4419,12-02-2019 01:00,251.1,0,95.5,109,149.8,290.3,254.1,163,275.5,0,44.4,0,480,228.8,1180.6,0,0.4,2.4,11.6,16,3.7,39.4,-8.8,14.4
4420,12-02-2019 02:00,251.3,0,95.5,110.6,149.7,290.4,255.2,164.9,275.3,1,44.1,0,392.4,410.5,1056.4,0,0.4,2.5,11.3,15.9,3.7,39.5,-9.1,14.1
4421,12-02-2019 03:00,251.2,0,95.8,109.3,149.7,289.5,255.2,165.2,274.7,0.4,43.8,0,285.4,500,788.2,0,0.4,2.4,11.6,15.8,3.6,39.5,-9.2,14
4422,12-02-2019 04:00,251.3,0,95.7,108.6,149.5,289.1,254.8,164,273.9,0,43.4,0,317.5,239.4,1034.8,0,0.4,2.4,11.8,15.8,3.7,40,-9.3,14.1
4423,12-02-2019 05:00,251.1,0,95.8,110,149.6,289.7,256.9,168.6,274.4,1.3,43.3,0,376.5,489.1,1133.6,0,0.4,2.4,11.8,15.8,3.7,40.1,-9.4,13.9
4424,12-02-2019 06:00,251.4,0,96.2,105.8,150.2,288.5,256.8,164.8,275.2,0,43.3,0,304,683.6,906.4,0.1,0.4,2.4,12.5,15.8,3.7,40.3,-9.5,13.8
4425,12-02-2019 07:00,251.3,0,96.4,108.1,152.7,288.8,257.2,166.8,275.4,0.6,43.5,0,307.6,591.6,844.1,0.1,0.4,2.4,16.7,16.4,4,40.1,-9.4,13.9
4426,12-02-2019 08:00,182.2,0,82.2,111.6,155,285.8,264.6,166.9,276.5,14.2,43.5,0,264.2,806.9,750.6,0.3,127.2,10.7,30,21.1,7.2,39.7,-9.7,13.1
4435,12-02-2019 17:00,165.3,0,73.5,638.6,1103.8,1103.1,1088,904.6,785.1,777.4,180.8,0,734.9,915.9,1159.9,2,365.4,154.3,842.6,820.5,822.2,783.2,720.7,545.2
4436,12-02-2019 18:00,204.8,0,84.6,631.5,1099.9,1100.3,1099.8,901.1,751.8,751.3,80.5,0,852.3,952.3,1327.7,2.8,344.2,191.6,722.1,667,653.5,603.1,545.1,450.5
4437,12-02-2019 19:00,215.3,0,87.6,599.5,1097.9,1100,1099.6,899.5,749.6,750.2,80.1,0,869.9,958.3,1351.1,3,326.6,186.6,754.8,701,668.2,593,511.6,400.9
4438,12-02-2019 20:00,229.6,0,91.3,600.3,1101.6,1099.4,1099.5,899.1,749.1,749.8,96.4,0,874.5,963.4,1352.4,3.2,322.9,193.6,876.5,796.6,754.4,667.7,572.8,419.3
4439,12-02-2019 21:00,254.8,0,97.7,600.9,1098.1,1225.4,1194.3,926.2,695.3,693.8,114.4,0,891.3,978.8,1310.8,3.7,332.8,232.2,914.3,879,834.8,703.3,557.8,390.2
4440,12-02-2019 22:00,257.8,0,98.5,601.3,1102.3,1270.1,1254.8,950.6,853.4,807.4,108,0,913.1,994.7,1142.5,3.8,319.2,222.7,877.6,884.2,872.5,767,675.1,492.5
4441,12-02-2019 23:00,264.3,0,99.7,598.5,1141.1,1364.2,1339.8,900.8,649.1,649.6,77.7,0,888,1007.9,1263.2,3.9,335.5,248.9,870,881.5,865.4,665.9,490.8,362.7
4442,12-03-2019 00:00,251.2,0,95.8,600.2,1149.9,1337.1,1265.4,925.5,647.7,636.7,88.4,0,918.5,1015.4,1128.5,3.8,335.4,245.2,915.6,913.4,885.2,737.9,548.6,367.9
4443,12-03-2019 01:00,256.7,0,97.5,600.2,1150.3,1321.4,1284.3,949.7,669.9,622.6,96.7,0,944.4,1001.3,1193,4,344.8,258.8,929.4,922.9,882.7,727.1,545.2,378.2
4444,12-03-2019 02:00,231,0,90.7,599.2,1152.4,1351.1,1333.6,948.3,646.6,599.1,86.3,0,953.9,1002,1346.7,4.1,321.4,238.5,896.5,899.2,869.8,686.5,492.6,328.3
4445,12-03-2019 03:00,231.2,0,90.9,600.7,1148.5,1333.6,1342.8,900.3,583.5,581.6,104.3,0,931.4,1005.5,1367.7,4.1,328.2,246.6,917.6,898.4,862.2,651.9,439,318.5
4446,12-03-2019 04:00,231,0,90.9,599.5,1150.3,1339.8,1337.5,899.2,568.5,568.8,93.3,0,949.9,1019.4,1277.1,4.1,342.3,260.8,916.6,911.1,871.4,640.8,409.6,291.6
4447,12-03-2019 05:00,230.8,0,90.9,599.7,1149.5,1335.5,1323.6,900,599.2,599.7,82.5,0,958,1024.1,1216.4,4.1,362.3,285.7,918.8,914.8,876.2,658.4,450.7,316.5
4448,12-03-2019 06:00,231,0,91.1,600,1149.8,1327,1257.1,931.4,598.8,599.4,93.7,0,950.5,1019.6,1128.6,4.1,351.4,272.3,925.2,926.4,893.3,733.2,508.5,342.2
4449,12-03-2019 07:00,230.9,0,91.3,599.9,1149.9,1316.3,1256.5,965.3,600,604.5,79.9,0,966.8,1013.1,1123.7,4.1,345.4,269.9,942.2,939.8,895.1,749.3,509.1,353.7
4450,12-03-2019 08:00,226.7,0,90.1,599.6,1150,1281.2,1191.6,981.1,600,625.1,81.3,0,960.5,1014.1,1071.6,4,334.4,252.7,904.6,906.5,898.4,804.7,538.8,371.4
4451,12-03-2019 09:00,236.7,0,92.6,599.9,1150.5,1215.9,1171.4,924.4,667.4,658.8,80.5,0,970.7,1038.4,1083.1,4.1,316.4,233.1,928.8,925.1,889.9,766.7,576.9,405.3
4452,12-03-2019 10:00,227.5,0,90.1,599.7,1148.6,1310.6,1153.9,942.9,599.4,599,85.4,0,916.7,1064.2,1075.8,4,359.1,278.7,890.1,910.5,899.4,825.6,600.1,385.4
4453,12-03-2019 11:00,250.1,0,95.5,600.3,1149.6,1305.7,1233.7,991.5,600.1,600.9,76.1,0,994.2,1060.7,1166.6,4.1,366.6,290.5,953.9,945.9,884.2,742.4,490.4,333.3
4454,12-03-2019 12:00,260.5,0,98,599.3,1150.5,1325.8,1234.3,1000.2,639.7,639.5,85.5,0,979.7,1072.3,1182.8,4.1,385.3,313.5,939.3,933.9,881.3,758.3,526,355.2
4455,12-03-2019 13:00,269.2,0,100,600.4,1149.7,1299.9,1201.8,1000.2,600.8,635.4,90,0,973.8,1101.8,1162,4.1,428,362.3,950,941.2,882.7,762.7,500.5,348.1
4456,12-03-2019 14:00,271.3,0,100.4,620.3,1149.8,1316.8,1163.1,1000,612.6,619.3,118.6,0,924.8,1135.4,1056.5,4.2,466.3,415.2,925.1,934.2,886.4,788.3,521.8,363.1
4457,12-03-2019 15:00,255.5,0,97.3,566.1,1070,1257.1,1118.1,998.9,599.3,599.4,117.1,0,927.7,1150.3,1036.3,4.3,484.2,443.3,970.5,951.9,890.2,816.2,533.5,368.8
4458,12-03-2019 16:00,241.1,0,93.5,549.9,1050,1216.9,1170.4,999.6,609.4,610.9,124.2,0,961.4,1115,1085.1,3.7,464.2,372.8,968.3,960.3,885.7,794.3,543.7,373.4
4459,12-03-2019 17:00,261.1,0,98.2,550.7,1052.3,1217,1120,1000.5,809.1,810.1,97.1,0,1022.4,1100.1,1279.1,4,444.7,373.8,969.6,944.7,874.2,815.7,707.3,505
4460,12-03-2019 18:00,280,0,102.7,550.2,1049.4,1275.9,1174.8,1000.8,805.5,805.9,128.8,0,993.2,1103.8,1321.2,4.6,385.5,355.8,927,906.7,849.1,767.7,653.2,470.5
4461,12-03-2019 19:00,281,0,102.7,550,1049.5,1333.6,1292.2,1000.9,677.8,678.1,114,0,992,1125,1343.7,4.9,352.7,326.2,907.8,912.1,881,734.1,538.4,370.8
4462,12-03-2019 20:00,280.9,0,102.9,549.8,1048.8,1344.6,1292.6,999.8,621.3,621.6,100.5,0,994.8,1132.5,1345.1,4.9,350.5,322.4,905,913.3,884.4,726.2,493.1,334.4
4463,12-03-2019 21:00,284.6,0,103.1,550.3,1050.5,1335.3,1281.7,999.8,624.1,624.4,99.5,0,994.7,1129.2,1361.4,4.9,352.3,326,908.3,915.4,889.9,739.7,505.5,341.1
4464,12-03-2019 22:00,285.3,0,103.9,550.2,1050,1335.5,1259.1,999.7,615.7,615.9,114.9,0,999.1,1114.5,1240.2,4.9,352.9,325.8,905,919.4,896.1,766.3,522.3,348.8
4465,12-03-2019 23:00,285.2,0,103.6,608,1086.9,1336.9,1305.9,1000.8,607.4,605.3,109.3,0,968.9,1090.6,1296.5,4.9,363.5,340.3,908.8,921.7,886.4,725.3,475.1,328
4466,12-04-2019 00:00,285.2,0,103.6,649.3,1100.7,1335.3,1326.6,1000.2,623,622.9,90.4,0,979.6,1065.1,1305,4.9,380,361.2,914.1,916.3,879,698.4,457.1,319.9
4467,12-04-2019 01:00,285.4,0,103.4,645.2,1099.6,1319.9,1326,1000.1,641.5,641.6,90.3,0,982.2,1071.5,1337.3,4.9,388.6,375.6,916.1,916.8,881,701.2,470,330.9
4468,12-04-2019 02:00,285.2,0,103.4,640.6,1100.4,1343.8,1330.7,999.9,627,626.6,86,0,1009.4,1081,1359.8,4.9,380.9,363.7,897.4,903.1,880.9,711.5,474.8,327.5
4469,12-04-2019 03:00,285.3,0,103.6,647.5,1101,1342.7,1324.9,1000.3,615.5,612.8,92.4,0,1026,1071.6,1356.3,4.9,374,355.5,909.9,907.7,882.2,717.6,482.7,330.4
4470,12-04-2019 04:00,285.2,0,103.7,646.5,1100.3,1342.5,1311.3,1000.3,619.6,615.6,88.5,0,1019,1076.8,1319.6,4.9,367.1,344.2,911.7,909.3,886.4,724.3,490.5,331.2
4471,12-04-2019 05:00,285.2,0,104.1,646.5,1100.8,1316.4,1295.7,999.4,652.4,652.1,93.4,0,965.2,1057.3,1229.4,4.9,362.2,338.4,921.2,920.5,891.8,731.3,501.7,353.2
4472,12-04-2019 06:00,285.3,0,104.2,649.7,1122.9,1321.3,1300,1000,639.4,641,93.8,0,964.5,1071.9,1258.3,4.9,373,350.8,916,919.3,891.8,733.1,494.7,348.6
4473,12-04-2019 07:00,285.2,0,104.7,650.7,1150,1321.8,1298.9,999.6,599.8,599.9,105.1,0,967.5,1076.3,1211.2,4.9,359.3,337,932.2,929.4,894.3,727.4,465,319.7
4474,12-04-2019 08:00,286.7,0,105.2,649.8,1150.3,1311.6,1296.1,1000.9,600.4,600,101.7,0,974.5,1062.9,1247.9,4.9,364.1,345.7,948.4,941.4,890.6,714,443.3,311.5
4475,12-04-2019 09:00,290.2,0,106,650.5,1149.3,1292.8,1280.8,999.7,651.8,652.1,108.3,0,957.6,1069.9,1232.2,5,368.7,352.8,935.3,926.7,881.7,725.1,492.5,354.4
4476,12-04-2019 10:00,290.2,0,105.7,650.7,1149.7,1287,1294.2,1000.4,675.9,673.2,111.2,0,967.6,1037.4,1250,5,377.5,363.2,931.4,918,874.2,720.3,510.9,369.4
4477,12-04-2019 11:00,292.9,0,105.9,649.1,1150.1,1208.5,1252.6,999.7,758,762,99.8,0,972.5,1091.5,1293.3,5,375.4,366.5,937.2,892.5,852.3,729.2,578.4,428.4
4478,12-04-2019 12:00,295,0,106.3,649.5,1150.4,1198.4,1146.7,1000,776.5,776.9,117.6,0,960.5,1102.1,1225,5,371.6,359.5,943.1,888.3,816.6,736.8,603.7,446
4479,12-04-2019 13:00,286.6,0,104.2,652.9,1158.8,1333,1221.1,999.6,613.8,616.5,104.8,0,939.8,1126.6,1096.2,4.8,384,360.8,903.1,922.7,876.2,743.5,489.2,341.1
4480,12-04-2019 14:00,257,0,97.9,603.2,1113.6,1269,1107.7,995.2,598.1,599.2,97.4,0,933.1,1122.4,1041.8,4.1,415,350.3,921,944.8,892.1,833.6,554.5,385.7
4481,12-04-2019 15:00,254.5,0,96.7,613.4,1110.6,1157.3,1156.2,1014.5,813.8,809.1,104.1,0,1008.8,1064.2,1310,4.3,376.8,327.7,945.4,889.8,847.8,795.5,691.8,515.8
4482,12-04-2019 16:00,278.6,0,102.5,646.4,1151.7,1231.1,1214.9,1050.9,781.3,769.3,111.2,0,1010.8,1052.3,1379.1,4.9,347.7,318.4,926.4,879.9,850.7,793.3,641.9,446.3
4483,12-04-2019 17:00,285,0,104.1,646.1,1115.8,1299.4,1300,1001.7,670.4,672.4,113.4,0,1016,1028.3,1359.8,5,358,339.9,920.6,898.7,862.2,729.2,540.8,379.8
4484,12-04-2019 18:00,285.2,0,104.5,650.6,1099.3,1319.6,1280.1,1000.4,636.4,634,116.4,0,1016.6,1052,1345.2,5,369.9,356.2,933.4,923.3,869.5,713.4,489.7,336.6
4485,12-04-2019 19:00,285.3,0,104.4,648.5,1099.2,1347.3,1285.8,999.5,606.1,606.8,88,0,1013.2,1068.6,1411.3,5,406.3,400.3,911.9,908.9,873.1,729.6,483.9,316.1
4486,12-04-2019 20:00,285.2,0,104.3,650.6,1100.6,1298.1,1311.3,1000.6,665.6,663.7,122.4,0,1029.2,1056.2,1388.8,5,399.1,396.5,928.5,912.4,871.4,728.2,527.7,373.2
4487,12-04-2019 21:00,285.2,0,104.2,650.2,1097.8,1335.8,1289.8,999.8,599.2,599.3,105.3,0,1020,1072.2,1312.2,5,373.4,362.7,928.9,925.4,878.1,722.5,473.1,315.2
4488,12-04-2019 22:00,287.3,0,104.4,650.1,1135.6,1344,1299.7,965.2,600.5,600,88.6,0,1015.3,1059.8,1316.9,5,397.6,387.5,926.8,920.5,882.8,710.9,481.2,319.4
4489,12-04-2019 23:00,290.5,0,105.2,649.6,1150.3,1330.4,1308.9,948.9,620.5,621,79.2,0,1025.3,1057.8,1341.2,5,433.2,429.8,934.4,916.1,880.7,703.8,487.7,330.6
4490,12-05-2019 00:00,285,0,103.6,650.7,1150.5,1248.5,1274.3,968.3,731.7,722.3,102.9,0,1002.8,1041.2,1262.6,5,398.1,390.8,948.3,915.3,886.5,748.8,585.1,413.7
4491,12-05-2019 01:00,285.1,0,103.5,649.7,1155.5,1326,1268.9,981.7,598.9,599.7,89.4,0,980,1043.7,1191.5,5,423.4,421,941.4,933.8,891.2,732.1,479.8,318.4
4492,12-05-2019 02:00,285.1,0,103.9,650.2,1107.1,1323.2,1235.4,949.9,599.5,599.7,110.9,0,971.6,1065.4,1133.8,5,423.7,422.3,927.8,939,902.2,758.9,520.4,346.2
4493,12-05-2019 03:00,285,0,103.3,638.6,1130.9,1307.6,1232.3,949.9,630.4,629.5,97.4,0,988.2,1058.3,1158.8,4.8,447.1,439.7,943.3,938.8,903.4,775.9,563.5,370
4494,12-05-2019 04:00,278.9,0,101.9,650.3,1129.1,1350.9,1261.3,967.1,600.4,600.3,107.8,0,1010.1,1077.8,1108.4,4.8,437.7,428.9,887,906,893.7,771.2,543.3,361.4
4495,12-05-2019 05:00,251,0,95.3,601.2,1098.2,1367.9,1314.8,957.6,599.3,599.5,81,0,1003.4,1084.9,1093.5,4.1,472.2,416.5,841.1,881,884.3,737.6,497.9,333
4496,12-05-2019 06:00,248,0,95.1,600.2,1098.4,1318.8,1232.3,949.7,613.2,611.8,74.6,0,1019.6,1094.3,1107,4.5,508.3,492.3,911.3,934.5,901.9,757.7,519,335.9
4497,12-05-2019 07:00,241.1,0,93.6,600,1101.2,1346.3,1269,950.4,608,606.4,94.3,0,991,1090.8,1096.4,4.1,503.2,445.6,884.8,906.8,896,768.8,544.8,359.7
4498,12-05-2019 08:00,240.7,0,93.6,599.8,1101.4,1320.8,1210.1,948.7,625.3,626.5,76.2,0,970,1076.7,1090.2,4.1,498.5,438.1,894.6,916,904.9,793.2,567,373.7
4499,12-05-2019 09:00,240.9,0,93.6,599.6,1099.9,1323.9,1226.5,950.2,634.7,633.1,82.5,0,996.3,1089.1,1098.2,4.1,494.6,434.3,897.7,908.1,898.1,792.1,590.6,395.2
4500,12-05-2019 10:00,240.8,0,93.1,599.6,1100.7,1343.9,1235.4,950.2,618.9,616.2,80.3,0,995.8,1091.1,1103.5,3.9,500.9,427.3,898.1,913.8,892.8,774,557,370.7
4501,12-05-2019 11:00,223,0,85.9,600.1,1098.3,1299.4,1245.7,950.1,636.9,634.6,83.5,0,968.6,1102.3,1214.9,3.5,499.6,383.2,936.9,926.4,883.6,750.8,550.2,369.3
4502,12-05-2019 12:00,251,0,94.9,599.5,1101.6,1338.1,1266.5,950.8,647.7,645.7,93.8,0,981,1147.9,1296,4.2,502.2,459.2,895,907.6,872.2,738.6,545.5,374.4
4503,12-05-2019 13:00,250.6,0,95,600.9,1101,1201,1216.6,948.6,777.1,776.1,88.9,0,1007.6,1153.4,1367.6,4.4,537.9,517.6,935.9,915.7,878,760.6,633.3,453.5
4504,12-05-2019 14:00,254.4,0,95.9,600.6,1098.7,1262.1,1187.9,951,721.8,710.7,98.6,0,1024.9,1141.1,1311.6,4.7,505.6,507.1,912.4,905.9,880.1,796.1,642.9,435.3
4505,12-05-2019 15:00,267.7,0,99.2,600.1,1101,1368.4,1251.4,950.5,601.4,600.7,129.3,0,1008.4,1122.2,1361.3,5,423.6,419.2,888,906.1,869.1,734.5,515.4,348
4506,12-05-2019 16:00,276.2,0,101.6,545.4,999.9,1128.3,1032.5,910.8,688.8,695.1,108.9,0,997.3,1112.6,1367.2,4.6,370.6,332.7,1027.7,985,887.6,791,614.5,420.6
4507,12-05-2019 17:00,275.9,0,101.6,622,1125.9,1128.5,958.2,927.6,800.1,785.8,258.8,0,973.9,1116.5,1245.8,4.8,373.3,343.5,1018.3,991.6,910.7,897,788.3,528.5
4508,12-05-2019 18:00,280,0,102.9,657.2,1151,1294.1,1173.4,1034.9,741.6,733.1,530,0,1025.5,1134.9,1211.8,5,369.6,352.6,899.7,904.7,888.5,855.6,689.6,457.3
4509,12-05-2019 19:00,188,0,81.3,586.4,1064.7,1232.3,1181.7,978,582.8,576.7,530,0,983.1,1024.6,1119.7,2.7,337.7,195.4,807.1,803.1,776,681.9,448.9,298.6
4510,12-05-2019 20:00,180.2,0,76.9,500.9,600.4,700.5,799.6,599.5,499.7,499.8,530,0,686.1,752,895.1,0.2,0.4,2.4,274.6,291.5,307.4,297.7,229,194.8
4511,12-05-2019 21:00,201.3,0,82.2,500.6,600.8,699.6,799.4,598.8,498.5,499.4,530,0,581.9,624.4,757.9,0.2,0.3,2.3,283.2,312.7,350.9,345,281.8,221.3
4514,12-06-2019 00:00,193.8,0,80.2,599.2,1019.4,1053.1,1038.8,868.5,700.5,701.1,530,0,873.4,873.2,1361.7,3.3,335.5,213.2,782.1,730,710.4,673.4,586.9,438.9
4515,12-06-2019 01:00,200.3,0,82.3,638.2,1089.1,1208.5,1178.3,900,700.6,700.2,530,0,937.9,867.3,1446.4,3.5,365.1,257,764.9,745.9,718.2,628.3,517.1,381.5
4516,12-06-2019 02:00,231.7,0,90.4,648.5,1100.5,1303.4,1227,898,662,663.4,530,0,946.7,896.2,1393.8,4,335.4,255.4,832.4,818.3,770.9,632.4,481.9,350.5
4517,12-06-2019 03:00,266.3,0,100.2,650.5,1126.3,1324.6,1239.1,900.3,640.5,639.5,530,0,951.1,1037.5,1145.7,4.9,340.7,310.8,926,933.4,891.8,739.6,560.2,376.3
4518,12-06-2019 04:00,245.9,0,94.4,648,1137.4,1337.8,1276,899.7,620.3,616.1,530,0,918.7,1048.3,1003.3,4.5,326.6,266.3,844.2,894.4,889.5,733,532.6,360
4519,12-06-2019 05:00,221.4,0,88.3,569.1,1074.2,1213.3,1031.4,881,495.1,499.6,530,0,925.3,1032.2,994.8,3.7,324.7,222.6,956.6,987.6,917.5,801.1,474.4,300.2
